Resp;Desc Resp;VP;Gerencia;Proc;Desc Proc;Item;Desc Item;Classif;CC; Jan-26 ; Feb-26 ; Mar-26 ; Apr-26 ; May-26 ; Jun-26 ; Jul-26 ; Aug-26 ; Sep-26 ; Oct-26 ; Nov-26 ; Dec-26 ; FY26 ; FY27 ; FY28 ; FY29 ; FY30 
2911;Ste. Mantención Chancado y Correas      ;VPO MINA;Gerencia Chancado y Correas ;3721;Chancado Primario Rosario               ;4567;Contrato Mant. y Rep. Motores           ;Contractors;291137214567; 17.850,93 ; 17.197,44 ; 16.536,00 ; 17.839,80 ; 16.701,36 ; 16.540,77 ; 17.515,44 ; 16.213,23 ; 18.669,78 ; 19.512,48 ; 18.001,98 ; 16.540,77 ; 207.266,04 ; 17.850,93 ; 17.197,44 ; 16.536,00 ; 320.658,55 
2911;Ste. Mantención Chancado y Correas      ;VPO MINA;Gerencia Chancado y Correas ;3721;Chancado Primario Rosario               ;4591;Otros Ctos. Reparacion/Mantencion Planta;Contractors;291137214591; 17.222,70 ; 16.284,82 ; 16.123,64 ; 17.233,45 ; 18.837,52 ; 15.813,57 ; 17.865,87 ; 15.657,00 ; 18.631,83 ; 18.139,10 ; 17.692,41 ; 17.075,34 ; 205.889,55 ; 17.222,70 ; 16.284,82 ; 16.123,64 ; 347.338,23 
2911;Ste. Mantención Chancado y Correas      ;VPO MINA;Gerencia Chancado y Correas ;3721;Chancado Primario Rosario               ;4104;Lubricantes                             ;S&C;291137214104; 40.571,52 ; -   ; 61.952,25 ; 48.998,25 ; 32.357,45 ; 62.430,63 ; 52.483,14 ; 31.402,80 ; 36.127,25 ; 36.127,25 ; 67.299,33 ; 37.020,90 ; 506.955,30 ; 40.571,52 ;                            -   ; 61.952,25 ; 1.309.545,36 
2911;Ste. Mantención Chancado y Correas      ;VPO MINA;Gerencia Chancado y Correas ;3721;Chancado Primario Rosario               ;4118;Materiales Electricos                   ;S&C;291137214118; 13.357,14 ; -   ; 20.653,00 ; 17.141,75 ; 10.716,63 ; 17.309,38 ; 17.837,77 ; 10.201,40 ; 11.767,28 ; 10.101,39 ; 20.608,90 ; 12.056,20 ; 160.150,03 ; 13.357,14 ;                            -   ; 20.653,00 ; 412.532,84 
2911;Ste. Mantención Chancado y Correas      ;VPO MINA;Gerencia Chancado y Correas ;3721;Chancado Primario Rosario               ;4122;Materiales Talleres                     ;S&C;291137214122; 49.394,52 ; -   ; 55.255,44 ; 41.603,76 ; 27.735,84 ; 48.568,00 ; 61.487,71 ; 32.814,08 ; 30.219,20 ; 31.073,28 ; 66.879,90 ; 28.298,88 ; 464.325,68 ; 49.394,52 ;                            -   ; 55.255,44 ; 1.216.504,65 
2911;Ste. Mantención Chancado y Correas      ;VPO MINA;Gerencia Chancado y Correas ;3721;Chancado Primario Rosario               ;4126;Herramientas                            ;S&C;291137214126; 143.502,03 ; 98.980,00 ; 28.388,64 ; 30.448,96 ; 17.075,30 ; 27.548,11 ; 31.191,52 ; 19.985,86 ; 18.927,78 ; 20.327,50 ; 31.099,90 ; 19.115,18 ; 490.077,91 ; 143.502,03 ; 98.980,00 ; 28.388,64 ; 575.167,11 
2911;Ste. Mantención Chancado y Correas      ;VPO MINA;Gerencia Chancado y Correas ;3721;Chancado Primario Rosario               ;4164;Liners - Crusher                        ;S&C;291137214164; -   ; -   ; 518.961,68 ; -   ; -   ; -   ; 217.156,99 ; -   ; -   ; -   ; 505.870,36 ; -   ; 1.242.951,17 ;                               -   ;                            -   ; 518.961,68 ; 2.459.266,49 
2911;Ste. Mantención Chancado y Correas      ;VPO MINA;Gerencia Chancado y Correas ;3721;Chancado Primario Rosario               ;4304;Repuestos Materiales Desgastes          ;Spare Parts;291137214304; 220.224,04 ; 90.900,00 ; 99.319,52 ; 157.893,93 ; 104.283,55 ; 108.298,94 ; 159.814,99 ; 116.060,74 ; 114.098,34 ; 99.329,08 ; 110.015,98 ; 118.047,46 ; 1.525.093,65 ; 220.224,04 ; 90.900,00 ; 99.319,52 ; 3.263.380,89 
2911;Ste. Mantención Chancado y Correas      ;VPO MINA;Gerencia Chancado y Correas ;3721;Chancado Primario Rosario               ;4312;Repuestos Correas Transportadoras       ;Spare Parts;291137214312; 468.627,98 ; 102.717,00 ; 184.520,45 ; 246.931,78 ; 359.369,47 ; 396.891,14 ; 311.436,40 ; 314.635,20 ; 442.331,14 ; 172.987,92 ; 401.627,57 ; 168.029,26 ; 3.614.597,29 ; 468.627,98 ; 102.717,00 ; 184.520,45 ; 6.553.448,03 
2911;Ste. Mantención Chancado y Correas      ;VPO MINA;Gerencia Chancado y Correas ;3721;Chancado Primario Rosario               ;4313;Repuestos Feeders                       ;Spare Parts;291137214313; 13.118,24 ; 131.376,00 ; 10.458,04 ; 18.879,24 ; 10.669,32 ; 12.448,73 ; 17.236,64 ; 12.159,51 ; 149.480,51 ; 12.266,18 ; 13.578,53 ; 140.537,23 ; 552.168,80 ; 13.118,24 ; 131.376,00 ; 10.458,04 ; 693.882,18 
2911;Ste. Mantención Chancado y Correas      ;VPO MINA;Gerencia Chancado y Correas ;3721;Chancado Primario Rosario               ;4314;Repuestos Chancadores Primarios         ;Spare Parts;291137214314; 641.994,08 ; -   ; 9.635,40 ; 15.407,55 ; 9.544,50 ; 647.995,80 ; 15.870,24 ; 9.172,80 ; 9.180,90 ; 680.074,80 ; 10.604,88 ; 9.453,60 ; 2.032.696,71 ; 641.994,08 ;                            -   ; 9.635,40 ; 2.615.203,82 
2911;Ste. Mantención Chancado y Correas      ;VPO MINA;Gerencia Chancado y Correas ;3721;Chancado Primario Rosario               ;4326;Repuestos Electricos                    ;Spare Parts;291137214326; 20.929,71 ; -   ; 60.401,95 ; 28.004,36 ; 61.586,30 ; 17.969,95 ; 29.597,57 ; 17.964,87 ; 18.135,96 ; 18.661,10 ; 19.957,01 ; 20.360,19 ; 316.627,50 ; 20.929,71 ;                            -   ; 60.401,95 ; 620.588,73 
2911;Ste. Mantención Chancado y Correas      ;VPO MINA;Gerencia Chancado y Correas ;3721;Chancado Primario Rosario               ;4328;Repuesto Instrumentacion                ;Spare Parts;291137214328; 26.061,46 ; -   ; 22.383,90 ; 31.346,87 ; 124.507,43 ; 56.071,44 ; 84.558,82 ; 22.170,72 ; 22.597,08 ; 23.430,99 ; 22.755,50 ; 24.302,52 ; 455.571,00 ; 26.061,46 ;                            -   ; 22.383,90 ; 1.038.113,89 
2911;Ste. Mantención Chancado y Correas      ;VPO MINA;Gerencia Chancado y Correas ;3721;Chancado Primario Rosario               ;4329;Repuesto Gruas                          ;Spare Parts;291137214329; 2.905,31 ; -   ; 2.690,56 ; 4.146,91 ; 2.743,31 ; 2.869,15 ; 4.067,92 ; 2.517,77 ; 2.592,30 ; 2.419,76 ; 2.933,79 ; 2.888,03 ; 32.932,23 ; 2.905,31 ;                            -   ; 2.690,56 ; 93.557,35 
2911;Ste. Mantención Chancado y Correas      ;VPO MINA;Gerencia Chancado y Correas ;3721;Chancado Primario Rosario               ;4337;Repuestos DCS                           ;Spare Parts;291137214337; 2.867,05 ; -   ; 3.040,81 ; 4.292,90 ; 2.920,63 ; 2.993,50 ; 4.783,52 ; 2.759,72 ; 2.840,43 ; 2.761,24 ; 3.207,69 ; 2.762,25 ; 35.612,23 ; 2.867,05 ;                            -   ; 3.040,81 ; 86.848,49 
2911;Ste. Mantención Chancado y Correas      ;VPO MINA;Gerencia Chancado y Correas ;3721;Chancado Primario Rosario               ;4338;Repuestos Electroimanes                 ;Spare Parts;291137214338; 637,58 ; -   ; 578,43 ; 846,35 ; 543,22 ; 548,25 ; 861,10 ; 528,28 ; 603,58 ; 508,01 ; 636,98 ; 569,36 ; 7.012,12 ; 637,58 ;                            -   ; 578,43 ; 15.669,01 
2911;Ste. Mantención Chancado y Correas      ;VPO MINA;Gerencia Chancado y Correas ;3721;Chancado Primario Rosario               ;4371;Repuestos Varios                        ;Spare Parts;291137214371; 29.447,93 ; 15.894,96 ; 26.976,15 ; 32.489,65 ; 26.071,79 ; 26.287,34 ; 31.097,07 ; 26.287,34 ; 25.083,09 ; 26.559,11 ; 24.955,87 ; 29.239,39 ; 315.520,48 ; 29.447,93 ; 15.894,96 ; 26.976,15 ; 629.763,30 
2500;VP - Operaciones Planta       ;VPO PLANTAS;VPO Plantas;2511;Direccion de Operaciones Planta    ;3101;Remuneraciones Supervision              ;Labor;250025113101; 30.372,59 ; 23.470,89 ; 25.546,72 ; 30.461,41 ; 24.368,22 ; 25.075,60 ; 30.809,59 ; 26.762,35 ; 28.469,80 ; 28.310,59 ; 28.012,82 ; 29.232,21 ; 335.819,53 ; 30.372,59 ; 23.470,89 ; 25.546,72 ; 423.420,43 
2500;VP - Operaciones Planta       ;VPO PLANTAS;VPO Plantas;2511;Direccion de Operaciones Planta    ;5111;Pasajes Nacionales                      ;Expenses;250025115111; 4.230,72 ; 3.890,52 ; 4.254,12 ; 4.290,48 ; 4.492,80 ; 4.375,44 ; 3.669,12 ; 4.305,60 ; 3.745,08 ; 4.338,36 ; 4.343,04 ; 4.041,72 ; 49.049,64 ; 4.230,72 ; 3.890,52 ; 4.254,12 ; 48.324,31 
2500;VP - Operaciones Planta       ;VPO PLANTAS;VPO Plantas;2511;Direccion de Operaciones Planta    ;5112;Hoteles Estadia Alimentacion Nacionales ;Expenses;250025115112; 2.076,48 ; 2.288,26 ; 2.356,22 ; 2.096,64 ; 2.173,82 ; 2.017,15 ; 2.327,04 ; 2.096,64 ; 2.094,34 ; 2.316,29 ; 2.076,67 ; 1.996,80 ; 26.198,02 ; 2.076,48 ; 2.288,26 ; 2.356,22 ; 26.509,34 
2500;VP - Operaciones Planta       ;VPO PLANTAS;VPO Plantas;2511;Direccion de Operaciones Planta    ;5113;Gastos Representacion Nacionales        ;Expenses;250025115113; 1.203,60 ; 1.174,20 ; 1.212,00 ; 1.224,00 ; 1.111,00 ; 1.111,80 ; 1.142,40 ; 1.161,50 ; 1.152,60 ; 1.205,10 ; 1.133,00 ; 1.071,20 ; 14.164,80 ; 1.203,60 ; 1.174,20 ; 1.212,00 ; 12.784,21 
2500;VP - Operaciones Planta       ;VPO PLANTAS;VPO Plantas;2511;Direccion de Operaciones Planta    ;5121;Pasajes Internacionales                 ;Expenses;250025115121; -   ; -   ; -   ; -   ; -   ; 9.606,87 ; -   ; -   ; -   ; -   ; -   ; 9.535,23 ; 19.236,28 ;                               -   ;                            -   ;                            -   ; 18.032,57 
2500;VP - Operaciones Planta       ;VPO PLANTAS;VPO Plantas;2511;Direccion de Operaciones Planta    ;5122;Hoteles Estadia Alimentacion Extranjero ;Expenses;250025115122; -   ; -   ; -   ; -   ; -   ; 4.001,55 ; -   ; -   ; -   ; -   ; -   ; 3.855,60 ; 7.741,65 ;                               -   ;                            -   ;                            -   ; 8.671,96 
2500;VP - Operaciones Planta       ;VPO PLANTAS;VPO Plantas;2511;Direccion de Operaciones Planta    ;5123;Gastos Representacion Extranjero        ;Expenses;250025115123; -   ; -   ; -   ; -   ; -   ; 2.009,28 ; -   ; -   ; -   ; -   ; -   ; 1.938,05 ; 3.889,87 ;                               -   ;                            -   ;                            -   ; 4.203,35 
2500;VP - Operaciones Planta       ;VPO PLANTAS;VPO Plantas;2511;Direccion de Operaciones Planta    ;5201;Arriendo Vehiculos                      ;Expenses;250025115201; 1.706,01 ; 1.607,09 ; 1.691,55 ; 1.431,31 ; 1.693,70 ; 1.712,02 ; 1.532,51 ; 1.752,10 ; 1.547,69 ; 1.489,14 ; 1.667,36 ; 1.604,80 ; 19.638,97 ; 1.706,01 ; 1.607,09 ; 1.691,55 ; 20.538,56 
2500;VP - Operaciones Planta       ;VPO PLANTAS;VPO Plantas;2511;Direccion de Operaciones Planta    ;5203;Combustibles                            ;Expenses;250025115203; 606,86 ; 613,18 ; 638,80 ; 617,15 ; 573,84 ; 568,43 ; 644,22 ; 557,60 ; 541,36 ; 541,36 ; 663,35 ; 623,26 ; 7.281,94 ; 606,86 ; 613,18 ; 638,80 ; 6.667,84 
2500;VP - Operaciones Planta       ;VPO PLANTAS;VPO Plantas;2511;Direccion de Operaciones Planta    ;5301;Materiales y Utiles de Escritorio       ;Expenses;250025115301; 612,06 ; 599,76 ; 618,00 ; 624,18 ; 742,56 ; 630,24 ; 636,54 ; 630,36 ; 666,60 ; 685,98 ; 715,08 ; 636,48 ; 7.937,28 ; 612,06 ; 599,76 ; 618,00 ; 8.124,86 
2500;VP - Operaciones Planta       ;VPO PLANTAS;VPO Plantas;2511;Direccion de Operaciones Planta    ;5302;Suscripciones Varias (Fisicas y Electron;Expenses;250025115302; 434,71 ; 418,15 ; 498,20 ; 414,01 ; 464,42 ; 451,76 ; 459,55 ; 498,20 ; 434,71 ; 443,19 ; 468,28 ; 498,20 ; 5.535,10 ; 434,71 ; 418,15 ; 498,20 ; 6.232,30 
2500;VP - Operaciones Planta       ;VPO PLANTAS;VPO Plantas;2511;Direccion de Operaciones Planta    ;5411;Ropa y Equipos Proteccion Personal      ;Expenses;250025115411; 343,30 ; 376,63 ; 346,70 ; 353,50 ; 336,63 ; 339,97 ; 374,09 ; 374,09 ; 373,63 ; 387,09 ; 391,25 ; 350,10 ; 4.371,11 ; 343,30 ; 376,63 ; 346,70 ; 4.134,41 
2500;VP - Operaciones Planta       ;VPO PLANTAS;VPO Plantas;2511;Direccion de Operaciones Planta    ;5501;Honorarios Consultores Nacionales       ;Expenses;250025115501; 35.749,58 ; 31.520,42 ; 32.153,33 ; 34.276,67 ; 31.815,00 ; 36.400,00 ; 35.749,58 ; 30.345,00 ; 32.109,58 ; 35.186,67 ; 29.452,50 ; 30.931,25 ; 397.451,25 ; 35.749,58 ; 31.520,42 ; 32.153,33 ; 441.055,20 
2500;VP - Operaciones Planta       ;VPO PLANTAS;VPO Plantas;2511;Direccion de Operaciones Planta    ;5603;Otros Gastos Reuniones                  ;Expenses;250025115603; 6.605,40 ; 6.798,00 ; 12.120,00 ; 6.118,20 ; 6.847,80 ; 13.096,80 ; 6.181,20 ; 6.177,60 ; 13.101,60 ; 6.115,20 ; 6.241,80 ; 13.852,80 ; 104.707,20 ; 6.605,40 ; 6.798,00 ; 12.120,00 ; 104.328,98 
2500;VP - Operaciones Planta       ;VPO PLANTAS;VPO Plantas;2511;Direccion de Operaciones Planta    ;6114;Gastos Generales Oficinas               ;Expenses;250025116114; 1.050,60 ; 1.030,20 ; 1.237,60 ; 1.227,20 ; 1.019,20 ; 1.162,80 ; 1.151,40 ; 1.050,60 ; 1.152,60 ; 1.040,40 ; 1.193,40 ; 1.111,00 ; 13.251,20 ; 1.050,60 ; 1.030,20 ; 1.237,60 ; 14.446,16 
2500;VP - Operaciones Planta       ;VPO PLANTAS;VPO Plantas;2511;Direccion de Operaciones Planta    ;6148;Gastos Cafeteria                        ;Expenses;250025116148; 3.204,12 ; 3.421,88 ; 3.679,98 ; 3.140,68 ; 3.651,65 ; 3.581,42 ; 3.644,26 ; 3.452,99 ; 3.110,80 ; 3.452,99 ; 3.363,36 ; 3.299,30 ; 41.737,70 ; 3.204,12 ; 3.421,88 ; 3.679,98 ; 40.916,30 
2500;VP - Operaciones Planta       ;VPO PLANTAS;VPO Plantas;2511;Direccion de Operaciones Planta    ;6518;Regalos Corporativos                    ;Expenses;250025116518; -   ; -   ; -   ; -   ; -   ; 57.200,00 ; -   ; -   ; -   ; -   ; -   ; 50.500,00 ; 106.050,00 ;                               -   ;                            -   ;                            -   ; 125.557,73 
2522;Gerencia Técnica y Desarrollo;VPO PLANTAS;Gerencia Técnica y Desarrollo;2521;Dpto. Técnico y Desarrollo;3101;Remuneraciones Supervision              ;Labor;252225213101; 25.523,18 ; 25.953,39 ; 22.335,78 ; 26.425,79 ; 23.894,96 ; 28.727,39 ; 29.515,07 ; 27.212,42 ; 25.089,71 ; 27.509,05 ; 24.689,26 ; 30.010,73 ; 323.272,97 ; 25.523,18 ; 25.953,39 ; 22.335,78 ; 402.249,41 
2522;Gerencia Técnica y Desarrollo;VPO PLANTAS;Gerencia Técnica y Desarrollo;2521;Dpto. Técnico y Desarrollo;5111;Pasajes Nacionales                      ;Expenses;252225215111; 599,94 ; -   ; 624,18 ; -   ; 661,44 ; -   ; 696,90 ; -   ; 723,06 ; -   ; 673,62 ; -   ; 3.971,88 ; 599,94 ;                            -   ; 624,18 ; 4.024,81 
2522;Gerencia Técnica y Desarrollo;VPO PLANTAS;Gerencia Técnica y Desarrollo;2521;Dpto. Técnico y Desarrollo;5112;Hoteles Estadia Alimentacion Nacionales ;Expenses;252225215112; 479,81 ; -   ; 475,10 ; -   ; 563,62 ; -   ; 509,04 ; -   ; 475,10 ; -   ; 519,12 ; -   ; 3.085,06 ; 479,81 ;                            -   ; 475,10 ; 3.430,49 
2522;Gerencia Técnica y Desarrollo;VPO PLANTAS;Gerencia Técnica y Desarrollo;2521;Dpto. Técnico y Desarrollo;5113;Gastos Representacion Nacionales        ;Expenses;252225215113; 841,14 ; 819,39 ; 761,45 ; 796,36 ; 754,12 ; 789,25 ; 732,44 ; 746,87 ; 718,15 ; 775,03 ; 863,95 ; 717,87 ; 9.368,55 ; 841,14 ; 819,39 ; 761,45 ; 10.592,41 
2522;Gerencia Técnica y Desarrollo;VPO PLANTAS;Gerencia Técnica y Desarrollo;2521;Dpto. Técnico y Desarrollo;5121;Pasajes Internacionales                 ;Expenses;252225215121; -   ; -   ; -   ; -   ; -   ; 8.621,55 ; -   ; -   ; -   ; -   ; -   ; 9.376,64 ; 17.643,19 ;                               -   ;                            -   ;                            -   ; 18.204,31 
2522;Gerencia Técnica y Desarrollo;VPO PLANTAS;Gerencia Técnica y Desarrollo;2521;Dpto. Técnico y Desarrollo;5122;Hoteles Estadia Alimentacion Extranjero ;Expenses;252225215122; -   ; -   ; -   ; -   ; -   ; 3.532,90 ; -   ; -   ; -   ; -   ; -   ; 4.217,85 ; 7.750,75 ;                               -   ;                            -   ;                            -   ; 9.061,57 
2522;Gerencia Técnica y Desarrollo;VPO PLANTAS;Gerencia Técnica y Desarrollo;2521;Dpto. Técnico y Desarrollo;5123;Gastos Representacion Extranjero        ;Expenses;252225215123; -   ; -   ; -   ; -   ; -   ; 1.955,35 ; -   ; -   ; -   ; -   ; -   ; 1.902,10 ; 3.838,46 ;                               -   ;                            -   ;                            -   ; 3.837,84 
2522;Gerencia Técnica y Desarrollo;VPO PLANTAS;Gerencia Técnica y Desarrollo;2521;Dpto. Técnico y Desarrollo;5201;Arriendo Vehiculos                      ;Expenses;252225215201; 1.592,92 ; 1.518,49 ; 1.459,65 ; 1.518,63 ; 1.562,86 ; 1.547,69 ; 1.562,86 ; 1.416,85 ; 1.562,29 ; 1.652,47 ; 1.606,09 ; 1.708,30 ; 18.601,46 ; 1.592,92 ; 1.518,49 ; 1.459,65 ; 17.370,26 
2522;Gerencia Técnica y Desarrollo;VPO PLANTAS;Gerencia Técnica y Desarrollo;2521;Dpto. Técnico y Desarrollo;5203;Combustibles                            ;Expenses;252225215203; 613,18 ; 568,43 ; 646,63 ; 627,98 ; 568,64 ; 668,93 ; 611,74 ; 595,50 ; 633,39 ; 668,93 ; 557,44 ; 645,13 ; 7.442,04 ; 613,18 ; 568,43 ; 646,63 ; 8.244,75 
2522;Gerencia Técnica y Desarrollo;VPO PLANTAS;Gerencia Técnica y Desarrollo;2521;Dpto. Técnico y Desarrollo;5301;Materiales y Utiles de Escritorio       ;Expenses;252225215301; 660,96 ; 642,72 ; 711,36 ; 606,00 ; 630,24 ; 642,36 ; 605,88 ; 692,16 ; 667,44 ; 642,72 ; 729,24 ; 612,06 ; 7.885,68 ; 660,96 ; 642,72 ; 711,36 ; 8.350,55 
2522;Gerencia Técnica y Desarrollo;VPO PLANTAS;Gerencia Técnica y Desarrollo;2521;Dpto. Técnico y Desarrollo;5302;Suscripciones Varias (Fisicas y Electron;Expenses;252225215302; 530,40 ; 525,20 ; 551,20 ; 520,15 ; 600,95 ; 520,15 ; 550,80 ; 530,40 ; 514,80 ; 520,00 ; 585,80 ; 618,80 ; 6.661,20 ; 530,40 ; 525,20 ; 551,20 ; 6.456,03 
2522;Gerencia Técnica y Desarrollo;VPO PLANTAS;Gerencia Técnica y Desarrollo;2521;Dpto. Técnico y Desarrollo;5411;Ropa y Equipos Proteccion Personal      ;Expenses;252225215411; 2.599,74 ; 2.356,64 ; 2.692,80 ; 2.562,56 ; 2.220,68 ; 2.311,32 ; 2.379,30 ; 2.425,28 ; 2.425,28 ; 2.425,28 ; 2.356,64 ; 2.310,88 ; 29.377,92 ; 2.599,74 ; 2.356,64 ; 2.692,80 ; 29.804,66 
2522;Gerencia Técnica y Desarrollo;VPO PLANTAS;Gerencia Técnica y Desarrollo;2521;Dpto. Técnico y Desarrollo;5501;Honorarios Consultores Nacionales       ;Expenses;252225215501; 1.969,50 ; 1.853,00 ; 1.969,50 ; 1.991,33 ; 1.716,67 ; 2.060,00 ; 2.080,00 ; 1.872,00 ; 1.785,33 ; 1.885,33 ; 1.991,33 ; 1.952,67 ; 23.260,83 ; 1.969,50 ; 1.853,00 ; 1.969,50 ; 20.891,12 
2522;Gerencia Técnica y Desarrollo;VPO PLANTAS;Gerencia Técnica y Desarrollo;2521;Dpto. Técnico y Desarrollo;5505;Contratos Servicios Externos            ;Expenses;252225215505; 3.707,63 ; 3.977,60 ; 4.050,93 ; 4.050,93 ; 4.159,58 ; 3.837,62 ; 3.466,32 ; 4.039,60 ; 4.119,59 ; 3.743,63 ; 3.604,97 ; 3.947,94 ; 45.849,41 ; 3.707,63 ; 3.977,60 ; 4.050,93 ; 50.774,95 
2522;Gerencia Técnica y Desarrollo;VPO PLANTAS;Gerencia Técnica y Desarrollo;2521;Dpto. Técnico y Desarrollo;5601;Traslados Reuniones                     ;Expenses;252225215601; 2.995,20 ; 2.570,88 ; 2.472,00 ; 2.471,04 ; 2.643,84 ; 2.545,20 ; 2.472,00 ; 2.870,40 ; 2.545,92 ; 2.743,92 ; 2.739,12 ; 2.399,76 ; 31.285,44 ; 2.995,20 ; 2.570,88 ; 2.472,00 ; 35.207,71 
2522;Gerencia Técnica y Desarrollo;VPO PLANTAS;Gerencia Técnica y Desarrollo;2521;Dpto. Técnico y Desarrollo;5603;Otros Gastos Reuniones                  ;Expenses;252225215603; 6.365,40 ; 7.168,80 ; 6.609,60 ; 7.038,00 ; 6.241,80 ; 12.230,40 ; 6.241,80 ; 7.176,00 ; 6.426,00 ; 5.997,60 ; 7.354,20 ; 14.443,20 ; 91.930,20 ; 6.365,40 ; 7.168,80 ; 6.609,60 ; 102.809,62 
2522;Gerencia Técnica y Desarrollo;VPO PLANTAS;Gerencia Técnica y Desarrollo;2521;Dpto. Técnico y Desarrollo;6148;Gastos Cafeteria                        ;Expenses;252225216148; 940,16 ; 864,56 ; 824,00 ; 913,92 ; 938,40 ; 889,92 ; 973,44 ; 807,52 ; 913,92 ; 897,60 ; 864,96 ; 906,88 ; 10.769,68 ; 940,16 ; 864,56 ; 824,00 ; 9.932,35 
2523;Ste. De Gestión;VPO PLANTAS;Gerencia Técnica y Desarrollo;2521;Dpto. Técnico y Desarrollo;3101;Remuneraciones Supervision              ;Labor;252325213101; 91.222,46 ; 69.581,22 ; 70.263,39 ; 94.413,91 ; 70.054,33 ; 78.437,69 ; 95.682,12 ; 77.085,60 ; 77.792,81 ; 92.567,78 ; 82.266,56 ; 93.199,32 ; 1.004.419,18 ; 91.222,46 ; 69.581,22 ; 70.263,39 ; 1.226.462,28 
2523;Ste. De Gestión;VPO PLANTAS;Gerencia Técnica y Desarrollo;2521;Dpto. Técnico y Desarrollo;5111;Pasajes Nacionales                      ;Expenses;252325215111; 624,00 ; -   ; -   ; 1.322,52 ; -   ; -   ; 1.385,28 ; -   ; -   ; 710,70 ; -   ; -   ; 4.023,18 ; 624,00 ;                            -   ;                            -   ; 4.246,08 
2523;Ste. De Gestión;VPO PLANTAS;Gerencia Técnica y Desarrollo;2521;Dpto. Técnico y Desarrollo;5112;Hoteles Estadia Alimentacion Nacionales ;Expenses;252325215112; 475,10 ; -   ; -   ; 1.138,18 ; -   ; -   ; 1.126,08 ; -   ; -   ; 533,95 ; -   ; -   ; 3.314,69 ; 475,10 ;                            -   ;                            -   ; 3.620,49 
2523;Ste. De Gestión;VPO PLANTAS;Gerencia Técnica y Desarrollo;2521;Dpto. Técnico y Desarrollo;5113;Gastos Representacion Nacionales        ;Expenses;252325215113; 222,48 ; 218,77 ; 183,55 ; 203,80 ; 179,98 ; 342,39 ; 220,90 ; 194,62 ; 209,07 ; 207,25 ; 187,25 ; 309,06 ; 2.653,67 ; 222,48 ; 218,77 ; 183,55 ; 2.783,52 
2523;Ste. De Gestión;VPO PLANTAS;Gerencia Técnica y Desarrollo;2521;Dpto. Técnico y Desarrollo;5201;Arriendo Vehiculos                      ;Expenses;252325215201; 1.518,49 ; 1.518,49 ; 1.518,49 ; 1.458,94 ; 1.445,77 ; 1.430,88 ; 1.562,86 ; 1.620,69 ; 1.533,37 ; 1.693,70 ; 1.533,37 ; 1.679,10 ; 18.802,43 ; 1.518,49 ; 1.518,49 ; 1.518,49 ; 17.210,06 
2523;Ste. De Gestión;VPO PLANTAS;Gerencia Técnica y Desarrollo;2521;Dpto. Técnico y Desarrollo;5203;Combustibles                            ;Expenses;252325215203; 657,78 ; 563,01 ; 568,64 ; 585,20 ; 595,50 ; 641,06 ; 552,19 ; 656,06 ; 663,35 ; 650,60 ; 640,41 ; 627,98 ; 7.497,57 ; 657,78 ; 563,01 ; 568,64 ; 7.631,06 
2523;Ste. De Gestión;VPO PLANTAS;Gerencia Técnica y Desarrollo;2521;Dpto. Técnico y Desarrollo;5501;Honorarios Consultores Nacionales       ;Expenses;252325215501; 1.717,00 ; 2.062,67 ; 1.750,67 ; 1.819,67 ; 2.006,00 ; 1.819,67 ; 1.819,67 ; 1.717,00 ; 1.699,50 ; 1.853,00 ; 1.751,00 ; 1.957,00 ; 21.597,17 ; 1.717,00 ; 2.062,67 ; 1.750,67 ; 23.437,72 
2524;Ste. Proyectos Operacionales;VPO PLANTAS;Gerencia Técnica y Desarrollo;2521;Dpto. Técnico y Desarrollo;3101;Remuneraciones Supervision              ;Labor;252425213101; 91.925,85 ; 78.712,71 ; 77.123,48 ; 108.524,22 ; 79.193,22 ; 97.547,30 ; 113.868,48 ; 93.813,75 ; 88.863,68 ; 99.579,60 ; 85.900,74 ; 104.163,61 ; 1.125.684,71 ; 91.925,85 ; 78.712,71 ; 77.123,48 ; 1.297.906,69 
2524;Ste. Proyectos Operacionales;VPO PLANTAS;Gerencia Técnica y Desarrollo;2521;Dpto. Técnico y Desarrollo;4481;Contrato Test Metalurgico               ;Contractors;252425214481; 41.836,36 ; 40.772,73 ; 36.163,64 ; 38.625,00 ; 520.827,27 ; 38.290,91 ; 36.153,41 ; 41.379,55 ; 362.567,05 ; 34.762,50 ; 537.934,09 ; 39.940,91 ; 1.760.543,18 ; 41.836,36 ; 40.772,73 ; 36.163,64 ; 1.895.618,37 
2524;Ste. Proyectos Operacionales;VPO PLANTAS;Gerencia Técnica y Desarrollo;2521;Dpto. Técnico y Desarrollo;5111;Pasajes Nacionales                      ;Expenses;252425215111; 618,12 ; -   ; -   ; 715,08 ; -   ; -   ; 1.309,68 ; -   ; -   ; 1.360,32 ; -   ; -   ; 4.068,48 ; 618,12 ;                            -   ;                            -   ; 4.432,31 
2524;Ste. Proyectos Operacionales;VPO PLANTAS;Gerencia Técnica y Desarrollo;2521;Dpto. Técnico y Desarrollo;5112;Hoteles Estadia Alimentacion Nacionales ;Expenses;252425215112; 584,06 ; -   ; -   ; 579,07 ; -   ; -   ; 1.086,91 ; -   ; -   ; 1.058,30 ; -   ; -   ; 3.233,62 ; 584,06 ;                            -   ;                            -   ; 3.396,86 
